"label","headline"
"1"," Sinabi ni Conrado de Quiros na binibigyang-katwiran ni #PNoy ang #DAP na umaalingawngaw na binibigyang-katwiran ni Marcos ang Batas Militar!"
"0"," Ang mga panalangin ay mas mahusay kaysa sa pagbisita sa mga sementeryo - obispo"
"1"," LOOK: Binatikos ni Pulong Duterte si Raissa Robles at ipinaliwanag kung paano palihim na tinutulungan ng Davao City ang mga bakwit sa Marawi"
"1"," Binati ni Donald Trump si Duterte Sa Cover ng Time Magazine, Nagseselos daw"
"0"," Hinahabol ng AFP ang mga labi ng teroristang grupo"
"0"," COA: Pinabayaan ng LRTA ang P980-M na pabahay para sa mga settlers"
"1"," Gobyerno ng Pilipinas, Kakasuhan si Dolce&Gabbana Dahil sa Pangongopya sa Damit ng Pinay"
"0"," Hindi pa mangyayari ang house revamp–Alvarez"
"1"," Ang Anti-dynasty Bill ay dapat na maipasa sa pamamagitan ng referendum sa halip na sa pamamagitan ng Kongreso"
"1"," #PilipinasDebates2016 Cebu Live Stream via TV5 YouTube!"
"1"," Ang pagpapalaya sa sarili mula sa kultura ng biktima ng #Philippines ay nangangailangan ng balanse sa pagitan ng pagpapakumbaba at pagiging mapanindigan"
"0"," Sinaktan ni Leni si Rody dahil sa rape joke"
"1"," WATCH: LizQuen greets Paolo 'Pulong' Duterte"
"0"," 785 kandidato ang nahaharap sa habambuhay na poll ban"
"1"," FILIPINO ARMY RESERVIST, TINAWAG SA AKTIBONG TUNGKULIN KASUNOD NG PAGKAKATALO NG BASKETBALL TEAM SA CHINA"
"1"," LEAKED: ANG GRAND PLAN NI DONALD TRUMP NA MAHALAL NA PRESIDENTE si HILLARY CLINTON"
"1"," Walang solusyon sa kahirapan ng #Pilipinas..."
"1"," Inilunsad ang Bagong Partido Pampulitika, Inilabas ang Lineup Para sa 2019 PH Senatorial Elections"
"0"," Pulis sa 'tokhang for ransom' target"
"1"," Galit na galit si Donald Trump sa Anunsyo ni Pangulong Obama na Isara ang Base Militar ng US sa Guam"
"1"," BPI naglabas ng statement, itinanggi ang bank account leak"
"0"," Binatikos ni Trump si Kerry sa mga pagsisikap sa Iran deal"
"1"," #DengGate: Mahal na Ginoong Pangulo, narito ang memo na iyong hiniling"
"0"," Duterte: Baka hindi ko matapos ang termino ko"
"1"," Kung paano pinaghirapan ni Pangulong BS Aquino ang #Philippines gamit ang baboy"
"1"," LALAKI NA PINAGHIHINALAANG NAGKARJAK NG CARJACK NG ISANG HEARSE, UMAMIN NG MABABANG KASINGIL: PAGNANAKAW NG CASKET"
"1"," Si Senador Manny Pacquiao ay naghain ng panukalang batas para ibalik ang suweldo ng mga senador sa pre-1987"
"0"," Walang Duterte EO vs contractualization"
"0"," Ang mga nag-aaway na Comelec execs ay nawalan ng paputok"
"1"," Bihirang ROOSTERFISH, NATUKLAS SA ARKANSAS"
"1"," Yup, na-traffic kami sa eroplano."
"0"," Mahal na 2016 Sarili"
"1"," MGA OBISPO NG PILIPINAS KAY PRESIDENT AQUINO: MAGBITIW NA AT ATIN ANG PANAHON."
"0"," Pinayuhan ng mga piloto ang paglulunsad ng rocket ng China"
"1"," Ang mga Republican Legislator ay Iminumungkahi ang Kabuuang Pagbawal Sa Selfie Sticks Sa US"
"1"," GUSTO NI CALIFORNIA GOVERNOR JERRY BROWN ANG EASTERN SPAN OF BAY BRIDGE NA PANGALAN SA NYA"
"0"," Nagpapalabas ang Customs ng mga babala laban sa mga deal na 'sweetheart'"
"1"," Hindi magiging Duterte si Duterte kung pipilitin niya ang 'civil' tastes ng Filipino country club set"
"0"," 'Mayroon ka bang protektahan?'"
"0"," Megawide, San Miguel gustong sumali sa bid para sa prison facility project"
"1"," Engineer na nabangga sa harapan ng isang ospital namatay ng hindi man lang nabigyan ng first aid"
"0"," Trillanes: Intelligence men casing my house"
"0"," Ang mga lugar ng Pasig, Taguig, Pateros ay walang tubig"
"0"," Sinusuportahan din ng US health group ang mga e-cigs"
"1"," Kung paano nilumpong nina Leni Robredo at Malacañan ang Freedom of Information"
"0"," Ang mga demokratiko ay nag-aaway laban sa isa't isa sa pangunahing gobernador ng Nevada"
"1"," WATCH: Duterte to Media: Ang gusto niyo ba si Roxas tawa ng tawa habang nakatingin sa kabaong ko?"
"1"," Mahal ng mga Pilipino ang Kanilang Beauty Queen, Pero Ito?"
"1"," Ang 'karapatang pantao' ay sinisiraan dahil sa mapangwasak nilang retorika ng mga kritiko ni Duterte"
"0"," DND na magbukas ng mga bid para sa pagbili ng 6 na malapit na air support aircraft"
"0"," Ipinagdiriwang ng SM Foundation ang 9th Nat'l Children's Book Reading Day sa 67 SM Malls"
"0"," What Went Before: Calls for Aquino to apologize sa Mamasapano debacle"
"1"," Sa kaso ni Carlos Celdran, nalaman ng mga Yellowtards na ang Simbahang Katoliko ay isang ahas na maaaring kumagat sa humahawak nito."
"1"," BABY KOALAS unti-unting nagwawala sa AUSTRALIA, RAZOR COMPANY SINISI"
"1"," ANG KONGRESO NG PILIPINAS NAGDEKLARA NG LINGGO NA RECESS PARA SA PACQUIAO-MAYWEATHER FIGHT"
"0"," Ang pagbabago sa gobyerno ay hindi magpapangyari sa Sandigan – namumuno sa hustisya"
"0"," Papatayin ng kaunlaran ang NPA, sabi ng militar"
"0"," View to a cure: Ang Taal View House ay naging kanlungan ng mga drug depedent"
"1"," Kanluraning Estado Upang Bumalik sa Mexico Sa Pamumuno ni Pangulong Trump"
"1"," Kinumpirma ng Adobo Chronicles ang Ulat ng New York Times Tungkol sa Extra-Judicial Killings sa mga Kalye ng Maynila"
"1"," GAYDAR? MAY APP PARA DYAN!"
"0"," Davide: 8 anti-Sereno justices ang maaaring ma-impeach"
"0"," Nakahanap ang babae ng P12.4B sa BPI check account"
"0"," Ang baboy ay lumulubog sa pambansang badyet"
"1"," Root of all corruption: Filipino 'pahinge ng pera' culture #porkbarrelscam #PDAFScam #PDAF #porkbarrel"
"1"," #DollarParaKayLeni Inilunsad Sa San Francisco"
"0"," Hinihimok ng IRRI ang gobyerno na dagdagan ang output ng bigas"
"1"," Nag-viral sa social media ang tindera ng burger na nag-shift ng 48 oras diretso"
"0"," Inalis ng BFAR ang Bohol shellfish ban"
"1"," Leni Robredo: Si Mick Jagger Ang Nag-imbita sa Akin Para Magsalita Sa LSE"
"1"," Unang State of the Nation Address (SONA) ni Pangulong Rodrigo Duterte"
"1"," NANGAKO NG MAYOR SA PILIPINAS NA NAG-MOTORCYCLE-RIDING, GUN-TOTING PHILIPPINE MAYOR NA IPABABAWAL ANG FACEBOOK KUNG MAHALAL NA PRESIDENTE"
"0"," Maaaring madiskaril ng mga pulitiko ang mga planong laban sa kahirapan"
"1"," Davao City Mayor Sara Duterte Kay Cynthia Patag: High ka ba sa Droga?"
"0"," Umiikot ang mga pagdududa kay Poe sa kabila ng huling salita ng SC"
"1"," Tren ng MRT na tinamaan ng kidlat, nasunog"
"1"," WATCH: Trillanes hit Duterte in intl media: “Most Filipino addicts only use Marijuana”"
"1"," WATCH: Kerwin Espinosa sa Camp Crame"
"0"," Trillanes: Ibubunyag ko si Binay na binayaran ng TRO"
"1"," Daan-daang baril ang sumuko kay Pangulong Duterte sa pagbisita nito sa Ozamiz City"
"0"," Palasyo: Bumaba ang rating ng korapsyon sa PH dahil sa perception"
"1"," SAMPUNG PAGKAIN NG HAWAII NA KAILANGAN MONG SUBUKAN BAGO KA MAMATAY"
"0"," 'Sa likod ng bawat matapang na SAF trooper ay isang malakas na asawa'"
"1"," Only in the Philippines: Nag-boodle fight ang pamilya sa Jollibee restaurant"
"1"," Hindi dapat pamulitika ang sunog sa Davao City mall na ikinamatay ng 36 na manggagawa sa call center"
"1"," Binatikos ni Senator Leila De Lima si VP Leni Robredo Dahil sa Kanyang Pahayag Tungkol sa Pamumuno sa Oposisyon Kay Duterte"
"1"," PHILIPPINE PRESIDENT AQUINO, NANGAKO NG TULONG SA KAPITBAHAY NA BANSA NA AFFECTED NG HAZE"
"0"," Lumikas ang mga barangay dahil sa baha"
"1"," Pinuna ng netizen ang mga grupo ng kababaihan na gustong pigilan ang Pilipinas sa pagho-host ng Miss Universe sa susunod na taon"
"1"," Die-hard bloggers behaving badly: anti-'disente' taken too far"
"1"," Inamin ni Sen. De Lima ang relasyon nila ni Ronnie Dayan, tinulungan siya sa pinansyal."
"0"," 28 mangingisda ang nahuli ng Coast Guard dahil sa dynamite fishing sa Cavite"
"0"," Mga tagasuporta, pangako ng pamilya na makamit ang hustisya para kay Mayor Halili"
"1"," Nais ni Ted Cruz na si Caitlyn Jenner ang Maging Vice Presidential Running Mate Niya"
"1"," BREAKING: Comelec Extended Deadline To File Certificate of Candidacy Para sa 2016 Philippine Elections"
"1"," Mga Pilipinong ganap na nasa likod ni Duterte pagkatapos ng kanyang unang taon bilang pangulo ng Pilipinas"
"0","Si Duterte ay naniniwala sa mga kasinungalingang inilalako ng kanyang mga kaalyado – si Robredo"
"0"," Nanawagan sina Pompeo at Mattis para sa tigil-putukan ng Yemen, pag-uusap sa pulitika"
"0"," Sona 2015: Ang pinakamalakas na tagay ay nagmumula sa negosyo"
"1"," Ang mga Obispo Katoliko ng Pilipinas ay Nag-post ng Maling ""Duterte"" na Video Sa Social Media"
"0"," Ipakita ang katibayan ng pagbili ng boto, idiniin ng DILG"
"0"," Galit sa pagpatay sa 3rd priest sa Luzon"
"1"," Move Over, Hot Cop Of Castro: Here Comes Carrot Man Of The Philippines"
"1"," MAGIGING MISS UNIVERSE DIN ANG REIGNING MISS WORLD?"
"1"," MAGTATAPOS NA ang 'DOWNTON ABBEY'; DAAN-DAANG MGA SAN FRANCISCANS ANG NAGHAHAPON SA MGA HOSPITAL"
"1"," Hindi sapat na presidential si Leni Robredo para maging Bise Presidente ng Pilipinas"
"1"," DON LEMON NG CNN: “KONSERBATIB AKO AT NAGSASABI NG TOTOO”"
"0"," Inaangkin ng mga pulis na si Menorca na asawa ay nagtago ng warrant, badge"
"1"," Kailangan ng Pilipinas ng mga pinuno, hindi mga bayani"
"0"," Pinarangalan ng TMT chairman emeritus ang mga ama"
"0"," DoH upang tugunan ang mga isyu sa kalusugan ng BPO"
"1"," Suckers for 'royal' #DongYanWedding in the #Philippines huge PR bonanza para sa GMA Network!"
"1"," Balita tungkol sa Makati Digital Billboard"
"0"," Patay na binaril ng mga pulis sa Florida ang lalaki sa panahon ng ER lockdown"
"0"," Hindi kami dinukot, sabi ng 4 na ministro ng INC"
"0"," Ang mambabatas ay naghahanap ng mas mataas na sahod para sa mga opisyal ng 'barangay'"
"0"," Itinulak ang compulsory insurance coverage para sa mga OFW"
"0"," Baldoz sa mga employer: Huwag kalimutan ang holiday pay"
"1"," HOLLYWOOD DIRECTOR CAMERON CROWE, HUMIHINGI NG PATAY, NAG-AANNOUNS NG SEQUEL SA 'ALOHA'"
"1"," Ooops... Nagsinungaling ba ang Abogado ni Jeane Napoles?"
"1","Si Leila de Lima at ang kanyang mga tagasuporta ay nagsusumikap para mapabagsak ang isang legit na halal na gobyerno"
"0"," Ipinatigil ng transport group ang 3 araw na welga"
"0"," Ang mga botohan sa Mayo 9 ay maaaring maging pinakamabangis at pinakamalapit na lahi sa PH"
"0"," Naghain ang BIR ng P152-M tax evasion raps laban sa 3 kumpanya"
"0"," Nagbabala si Bato sa mga pulis na muling nagbebenta ng mga nasabat na droga"
"1"," TOP 10 REASONS WALANG BABAE US PRESIDENT"
"0"," Nakunan sa video: Pinuno ng magsasaka ng Coron ang pinatay"
"1"," Ang mga opisyal ng gobyerno ay mararamdamang ""dinadaya"" sa kanilang mga pagbawas sa mga proyekto ng gobyerno kung ang mga reporma ay naitatag"
"1"," One-On-One Interview ng Adobo Chronicles kay Incoming Senate President Tito Sotto"
"0"," P424B na baboy sa 2015 budget–Lacson"
"0"," Kinasuhan si dating mayor sa Vizcaya"
"1"," Hindi Makabalik si Donald Trump sa Melania, Inilabas Ito Sa Punong Ministro ng Montenegro"
"1"," Pinalaki ng @TIME ang “kabayanihan” ni De Lima, ipinipinta ang Pilipinas bilang walang batas sa ilalim ni Duterte"
"1"," May end game ba ang Anti-Marcos Movement?"
"0"," 'Hindi na bago ang alok ni Gambling lord Atong Ang na P200M'"
"0"," Ang pag-tattoo ba ni Whang-ud sa Maynila ay nagpapahina sa tradisyon?"
"1"," Sinabi ng Palasyo na ang 'threat to democracy' tag kay Pangulong Duterte ng local media ay 'fake news'"
"1","BINAGO NG PEOPLE MAGAZINE ANG VERDICT NA 'SEXIEST MAN ALIVE' NITO"
"1"," JOURNALISM: PHILIPPINE NEWSPAPER, NAGSIMULA NG BAGONG TREND — HEADLINE-LESS FRONT PAGE"
"0"," Sinibak ng SC ang hukom dahil sa maling pag-uugali"
"0"," 40% ng badyet ng OVP para sa mahihirap na hindi nagastos"
"1"," Sinira ni Neophyte Senator Leila De Lima ang Senate Records"
"1"," Nais ng CNN News Anchor na Magbitiw ang Kapatid niyang Senador"
"0"," Ang mga pro-BBL solons ay makikita ang pagpasa sa Huwebes"
"0"," P57.5-M seawall projects sa Leyte"
"0"," 3 SC justices sa SET ay tumatangging pigilan ang kanilang mga sarili"
"1"," NSA LEAK INIHAYAG ANG MGA NANALO SA OSCAR IN ADVANCE NG ACADEMY AWARDS SHOW"
"0"," Handang pagmultahin ang Uber kaysa masuspinde"
"1"," Nangungunang Sampung Dahilan Kung Bakit Kinansela ni James Taylor ang Konsyerto sa Pilipinas"
"1"," Ang mga birtud ng mga aktibista sa #HongKong #UmbrellaRevolution na na-credit sa mga #Filipino nannies?"
"0"," Nagpiyansa si Vitangcol, sinabing 'walang basehan' ang mga kaso"
"1"," Inaasahan ni Jaybee Sebastian na tumestigo sa susunod na pagdinig"
"0"," Tinanggihan ng Sandiganbayan ang US trip bid ni Tuason"
"0"," Isang Limlingan sa Senado pero sis-in-law na tinatanggihan ang lahat ng raps"
"0"," Pinangalanan ng Malacañang ang bagong Pag-IBIG Fund OIC"
"1"," Pia Ranada Kinasuhan ng Illegal na Pag-aari ng Nakamamatay na Armas"
"1"," Walang Pasok: Idineklara ng Malacañang bilang special non-working holiday ang Hunyo 19, 20, 21, 22, 23, 24, 26 at 29 sa mga piling lugar"
"1"," Nagalit ang Boxing Commentator sa Pacquiao-Horn Match Result at Slams Table sa Live TV"
"0"," Susunod na target ng pulis: Bolivar"
"1"," Ang “war on drugs” ni Duterte ay patunay na ang Pilipinas ay hindi gumaganang bansa!"
"1"," Ang Tanggapan ng Pangalawang Pangulo ay Na-Certified na Ngayon ng Yoga ng International Body"
"1"," BAGONG RULES PARA SA MISS PHILIPPINES BEAUTY PAGEANT: ISANG NANALO NA MAGSUOT NG APAT NA KORONA"
"1"," WATCH: Binatikos ng American nurse si Trillanes matapos ikumpara ang mga Dabawenyo sa North Koreans"
"0"," Inaresto ng mga pulis ang Maute group bomb maker"
"1"," WATCH: Nangako si Pangulong Duterte na tutulungan ang isang bilanggo sa Camp Bagong Diwa na may 6 na anak"
"1"," Sinibak ni Duterte si Spokesperson Harry Roque, Itinalaga ang Davao Taxi Driver Bilang Kapalit"
"0"," Hindi pipigilan ng Palasyo ang pagbawas sa budget ng CHR"
"0"," Pinangunahan ng PNP chief ang mga escort na sinusundo si Kerwin Espinosa sa NAIA"
"0"," PH bukas pa rin sa foreign aid na walang 'conditionalities'"
"1"," Maaaring Idemanda ni Trillanes ang BBC, Ngunit Hindi Kakasuhan ng Adobo Chronicles ang Site na Plagiarized Amin (May Update)"
"0"," 26 na drug suspects na busted sa Bulacan at Baguio; Idineklarang drug-free ang munisipyo ng Pangasinan"
"1"," Emirates na Payagan ang mga Computer Desktop na Sumakay sa Mga Pampasaherong Eroplano Nito — Para sa Isang Presyo."
"0"," PNP chief: Pulis 'natutulog sa kaaway'"
"0"," Kumunot ang noo ni Duterte sa ideya ng pagreporma sa mga kriminal"
"0"," Ang mga astronaut ay bumalik sa Earth mula sa ISS sa gitna ng tensyon ng US-Russia"
"1"," [Php 211 M Issue] Mayor Duterte, huwag mo sana kaming iboto kay Miriam... o Señeres"
"1"," (Explained in Plain Taglish) Ang Motion for Reconsideration sa Grace Poe DQ Case"
"1"," Ang pinakamalaking pahayagan sa Singapore, ang Straits Times ay napansin ang PH President at ang kanyang mga tapat na tagasuporta!"
"1"," ADOBO CHRONICLES POLL SA BACON"
"1"," MAG-SESESYO PARA SA BOTO SA LAHAT NG 50 ESTADO NGAYONG NOBYEMBRE"
"0"," Masaya si Faeldon na nasa masikip na kulungan"
"1"," Duterte Humingi ng Courtesy Resignation Ng Mga EPAL sa Kanyang Gabinete"
"0"," Ang pal recruit ng Presidente para kay Poe"
"1"," Pinahiya ni Globetrotting Leni ang sarili sa mensahe ng Bagong Taon"
"0"," 10K mangrove ang itatanim para markahan ang Ocean month"
"1"," GURO NAGBRANDISH NG KNIFE SA MGA MAG-AARAL PARA SAKAY KAY JACK IN THE BOX"
"1"," US FOOD AND DRUG ADMINISTATION APPROVED BAGONG PILLS UPANG LUMUOT ANG SELFITIS"
"0"," Ang Pangulo ay nagpapanatili ng pagbabantay kasama ang kaanak ng Fallen 44 sa loob ng maraming oras"
"1"," Ang banta ng International Criminal Court na kakasuhan si Duterte ay lumalabag sa soberanya ng Pilipinas"
"1","Inilapat ng Philippine news media ang slave mentality kapag nag-uulat tungkol sa Amerika"
"1"," Nagmamadaling Umalis ng Pilipinas si Jim Paredes Para sa Australia"
"0"," Hindi fake news ang kasinungalingan"
"1"," Miss Universe: Itama ng mga Pilipino ang Pagkakamali ni Steve Harvey, Live Sa TV"
"1"," Tiwala ng mga Pilipino Sa UN, Bumaba ang EU; Magtiwala Sa Media ng Balita Ngayong Nasa ibaba ng Zero"
"0"," Pagnakawan ang mga asset na nagkakahalaga ng mahigit P100M"
"1"," Ang hamon ni #PopeFrancis sa mga Pilipino na pangalagaan ang mga #mahihirap: Magagawa?"
"1"," PAGBUBUO NG BALITA: MILEY CYRUS PARA KASUHAN SI KRIS AQUINO"
"1"," Isang Milyong Marso ang Planong Magprotesta sa Miss Universe Pageant Sa Maynila"
"0","Steven Seagal, Duterte talk drugs"
"1"," ANG MGA COURTS NG SIRCUIT SA PILIPINAS NALULUGAN NG MGA KASO NG LIBEL"
"0"," 38 opisyal ng Iloilo ang sumuko sa Tokhang"
"1"," Ganito 'sinunog' ni Inday Sara Duterte si Raissa Robles"
"0"," Nagsimulang maglatag ng armas ang MILF"
"1"," Pagsusuri sa Miner-Friend ni Duterte"
"0"," Alan Cayetano: Ang mga kaso para takutin ay ang pagtatanggol sa mga corrupt"
"1"," Facebook Crowdsources Para sa 'Sarcasm' Emoji"
"0"," Depensa hepe: Reds delusional"
"1"," Nag-aplay ang UN Rapporteur Para sa Political Asylum Sa Pilipinas"
"1"," Palit-Bise Rally Attendance Debate Sa wakas Naayos na"
"0"," 'Palit-ulo' incidents na hindi sinanction ng PNP"
"0"," Kalayaan ng impormasyon kumpara sa privacy ng data"
"0"," Nag-ugat ang mga reporma sa pananalapi ng DepEd"
"0"," Nawala ng gobyerno ang P10B mula sa mga operator ng STL, sabi ng mga state auditor"
"1","ANG ASIAN AMERICAN JOURNALISTS AY BUMUONG BAGONG NONPROFIT ORGANIZATION"
"1"," Inimbitahan ni Trump Sa Debate ang Isang Babaeng Aso na Hinagilap Ng Labrador Retriever ng Clintons"
"0"," 'EJK confession' joke? Hindi tumatawa si Drilon"
"1"," Inihatid ni Maegan Aguilar ang Pangalan ni Digong sa Taxi Driver na Humingi ng Tulong kay Raffy Tulfo"
"0"," Kahanga-hangang Dr. Thelma Clemente"
"1"," #PiliPinasDebates2016: Duterte, Poe, at Foreign Policy"
"1"," Inakusahan ni Donald Trump ang Sibuyas ng Pagkalat ng Fake News"
"1"," PANOORIN! BABAENG GUSTONG PATAYIN SI PRES. DUTERTE TINUTUGIS NA NG NBI AT PAMAHALAAN"
"1"," Edgar Motabato, high school graduate ayon sa kanyang service card, hindi lang grade 1 finisher."
"1"," ANG DON LEMON ng CNN na pinangalanang 'ANCHOR OF THE YEAR'"
"1"," PAANO MAKAKUHA NG LISENSYA SA MGA ESTADO NA NAGBABAWAL SA PAG-AASAWA NG SAME-SEX, AYON KAY MILEY CYRUS"
"1"," GUSTO NI PRESIDENT AQUINO NA MAGING MARTIN LUTHER KING NG PILIPINAS"
"0"," Kapag may kapansanan, nagbibisikleta ang batang lalaki patungo sa pangarap na atletiko"
"0"," Malayo sa Southwest, naghihintay sa kapalaran ang mga bata ng mga pagsalakay sa lugar ng trabaho"
"1"," Anak ng kasambahay, nanguna sa PNPA Class of 2018"
"0"," Inaprubahan ng komite ang draft ng pederal na charter"
"1"," Supporter ni Mayor Duterte ang pinaslang sa Cagayan De Oro matapos ipagtanggol ang Davao City Mayor sa mga batikos"
"1"," Ang ugali ni Trillanes, hindi ugali ng isang normal na tao"
