"label","headline"
"0"," Bumaba ng 64.42% ang NegOcc index crime sa unang 2 buwan ng 2018"
"1"," Anak ni Vice Mayor Parojinog, Nag-record ng Live Video Sa Pagsalakay Sa Kanilang Tahanan"
"0"," DOH na gawing accessible ang drug rehab"
"0"," Noong unang beses na nakilala ni Rody si Leni"
"1"," Si Risa Hontiveros ay nag-apply ng double standard sa pag-akusa kay Duterte ng pagiging misogynist vs de Lima!"
"1","Bumangon si Torre de Legazpi Kasabay ng Bulkang Mayon"
"1"," Ano ang tingin ng kampo ni Duterte sa mga alegasyon ni Trillanes?"
"1"," Taas ang Presyo ng Diborsiyo Sa US, Salamat Sa Desisyon ng Korte Suprema"
"1","Sinagip ng Chinese coastguard ang mga mangingisdang Pilipino malapit sa Panatag Shoal"
"0"," Walang sinabi ang korte na patunay na nakakuha si Enrile ng mga kickback"
"1"," MUST WATCH: Pakuluan ang Lemon sa Gabi at Inumin ang Liquid sa Umaga! Ang Mga Epekto ay Tiyak na Magugulat Ka!"
"1"," Napansin ni Lacson na walang Vigilante killings na nagaganap magdamag matapos ipag-utos ni Bato na itigil ang War On Drugs"
"1"," Inday Sara, pinasabog ang NPA"
"1"," Binatikos ni Usec Mocha Uson ang TIME Magazine Dahil sa Paggamit Ng Duterte Image Sa Cover Nito"
"0"," Si Pinky Amador ay sumali sa anti-Marcos rally sa Luneta"
"0"," Mag-apela para sa pagsusuri ng bagong plano ng jeepney"
"1"," Alternatibong Media 16: The Witcher"
"1"," Sa wakas ay umuwi na ang Pilipinas sa Asya kasunod ng groundbreaking trip ni Duterte sa China"
"0"," Marawi rehab magsisimula sa Abril"
"0"," Martial law 'walang ngipin' sa Sulu"
"0","Libu-libo ang nananatiling nawawala pagkatapos ng mga tagumpay ng Iraq laban sa IS"
"0"," Anak ng dating manggagawa ng saging sa top 10"
"1"," Mark Zuckerberg: Ang 'Partnership' ng Facebook sa Rappler ay (Fake) News To Me"
"1"," NANALO ANG SINGING NUN SUOR CRISTINA sa 'THE VOICE OF ITALY,' FINALISTS CRY FOUL"
"1"," Spotted: Gumamit ng selfie stick si Pangulong Duterte"
"0"," Naglabas ang CHEd ng mga panuntunan sa ilalim ng batas ng libreng edukasyon"
"1"," Si Duterte ay nakakuha ng papuri sa huling presidential debate"
"0"," Faeldon sa post ni Mocha: Joke lang"
"1","Pangulong Duterte kay Cayetano “You are still my Vice President”"
"1"," SHOCKING : PARI SA CEBU (FATHER SUAREZ) IPINAGTANGGOL SI PANGULONG DUTERTE SA MGA NANINIRA SA KANYA!"
"1"," Of Dogs And Men: On The Complacency And Gullibility Of Pinoys"
"1"," Pinupuri ni Prof. Winnie Monsod si Pangulong Duterte: “Gumagawa siya ng mga tamang hakbang para matulungan ang mahihirap,”"
"1"," Nangunguha ng Bata: Suspected Syndicate Member, Arestado sa Makati City"
"1"," Pinirmahan ni Donald Trump ang Unang Executive Order: Walang Aerial Photos Ng Kanyang Inagurasyon"
"1"," Hina-hijack ng relihiyon sa Pilipinas ang ating intelektwal na tanawin"
"0"," Pangangalaga sa planeta: Ecumenical rally para markahan ang Earth Day"
"0"," Pinuno ng Iran Guards, nagdeklara ng 'pagtatapos ng sedisyon'"
"1"," Mga Simbolo Diumano ng Satanic Illuminati ng Mobile Legends Natagpuan Ng Mga Manlalaro"
"1"," BREAKING NEWS: Nagpaalam si Kris Aquino Para Magpakita ng Negosyo Para Mamuno sa Mas Malusog na Pamumuhay"
"0"," Ang papuri ng pangulo ng Serbia kay Milosevic ay nag-trigger ng galit"
"1"," ITINANGGI NG MGA IMBESTIGATOR NG PULIS ANG HEADLINE NG TAGAPAGTANONG SA PAGSASAKSA"
"1"," Hindi kapani-paniwala: 'Ipinatawag' ng Witch Doctor ang Buwaya para Ibalik ang Bangkay ng Biktima"
"0"," Inaprubahan ng House panel ang medikal na marijuana"
"1"," Kalayaan mula sa Demokrasya: Panahon na ba para I-Abolish ni Duterte ang Kongreso?"
"1","Iniutos ni Duterte na Isara At Rehabilitasyon ang Bibig ni Senator Risa Hontiveros"
"0"," 4 na guro sa 10 natatanging Pinoy"
"1"," IN PHOTOS: Bumisita si Pres Rody sa mga biktima ng Davao Bombing"
"1"," DAAN-daang libong PILIPINO ang nagtitipon-tipon sa harap ng US Embassy sa MAYNILA"
"1"," The Adobo Chronicles' Great Presidential-VP Mix-Up Poll: Sino ang Iboboto Mo?"
"0"," Na-tap ang LinkedIn upang tulay ang agwat sa mga kasanayan sa trabaho sa PH"
"0","Purisima, hindi makaalis ng bansa si Napeñas"
"1"," LOOK: Local news outlet ibinunyag ni Sen. Trillanes ang mga umano'y bank account sa ibang bansa"
"0"," Mga Mukha ng Balita: Ben Mbala"
"0"," Florence tumindi sa 'major hurricane': US forecasters"
"0"," Mga pulis ng Calabarzon, handang sumama muli sa drug war minus 'Tokhang'"
"1"," Pro-Life Partylist Binatikos Dahil sa 'Condom-Cutting' Ceremony"
"1"," WATCH: Mainit na palitan nina Senator Legarda at Trillanes noong Sec. Ang kumpirmasyon ni Aguirre sa COA"
"0"," Ipinipilit ni Carpio ang isyu ng mga karapatan sa soberanya"
"1"," PANOORIN! KAWAWANG TRILLANES PINAPALAYAS NA SA SENADO GALIT NA PINAPATAHIMIK NI ERWIN TULFO!"
"1"," Kailangang bumangon at talunin ng mga Pilipino ang mga kontrabida ng lipunang Pilipino"
"0"," Binatikos ng Obispo ang mabagal na takbo ng paglilitis sa mga akusado sa Maguindanao massacre"
"1"," IBIBIGAY NG MGA POLITIKO SA PILIPINAS ANG PORK BARREL PARA SA KUwaresma"
"1"," Duterte Nag-alok ng Refugee Status Sa mga Pilipinong Amerikano na Nagsisikap na Tumakas sa Trump Presidency"
"0"," Hindi ibinukod ni Mattis ang 'kahit ano' pagkatapos ng pinaghihinalaang pag-atake ng gas sa Syria"
"0"," Nangako ang Speaker na lalabanan ang Korte Suprema"
"0"," Pulis sa pagkidnap sa Koreano ang sumuko sa NBI, hindi PNP"
"0"," Pandarambong pa rin ito para sa 2 ex-BI execs"
"0"," Pansamantalang pag-aaral ng mga tolda para sa mga lumikas na estudyante"
"1"," Senator Risa Hontiveros: Hindi Ako Abetting Rebellion"
"1"," TV Host Kris Aquino Tinanggihan ni Pangulong Duterte"
"1"," BREAKING: PINILI NI DONALD TRUMP SI KANYE WEST PARA MAGING VP RUNNING MATE NIYA"
"1"," Enemies Fourth Estate (Ikatlong Bahagi): Ang Pagnanasa ni Pekeng Journo Sixto Lagare sa P100 Million DILG Federalism Fund"
"0"," Ang mga dating adik ay nagiging 'happy campers' sa Reflection Camp"
"1"," Ang mga magulang ni Boy na brutal na pumatay pagkatapos ay tinanggal ang kanyang mga paa at tainga ay sumulat ng liham kay Pangulong Duterte"
"1"," MARYLAND GOVERNOR, TINAWAG ANG NATIONAL GUARD, TUMAWAG SA MGA INA NG BALTIMORE UPANG IBULI ANG ORDER"
"0"," Sara Duterte fires back: Naintindihan ng tatay ko ang diwa ng Edsa"
"0"," 7 patay, 43 ang bumagsak sa war on drugs sa Bulacan"
"0"," Napoleses humingi ng korte tango para sa US biyahe"
"1"," Panoorin: DUTERTE BINALEWALA BANTA sa BUHAY niya! nagLAKAD ng GABI MALAPIT sa BAKBAKAN sa MARAWI!"
"0"," Gringo Honasan: Ang nag-aatubili na kapareha ay pinahahalagahan ang katapatan"
"0"," Kinukuha ng SC ang suit vs budget"
"1"," Si De La Salle Professor ay nagturo kay Agot Isidro na ""ang mga bansa ay hindi kumikilos tulad ng mga karakter sa soap opera na ginagampanan mo"""
"0"," Sinibak ng Turkey ang 18,500 empleyado ng estado sa bagong kautusan"
"1"," Ikinalulungkot ng mga Hacker ang Pag-access sa Database ng Credit Reporting Agency"
"1","Nag-isyu ang Twitter ng Mga Bagong Panuntunan Sa Pag-block ng Mga Tagasubaybay"
"1"," BUAYA, BABOY ANG TOP CHOICE NG MGA PILIPINO PARA PALITAN ANG KANILANG NATIONAL SYMBOL"
"0"," MMDA: Ang pagsunog ng mga paninda ng mga iligal na vendor ay isang ipinahiwatig na babala, ngunit…"
"1"," Mr. Heydarian, ito ay ""Oligarchy Fatigue"""
"0"," Itinatampok ng eksibit ang Manila Cathedral hanggang 60 taon pagkatapos ng Ikalawang Digmaang Pandaigdig"
"0"," Abaya na kakasuhan ng gulo sa MRT—Poe"
"1"," GUSTO NI MAYWEATHER NG RE-MATCH KAY PACQUIAO; FILIPINO BOXER ANG NAGTATATAK NG KANYANG KONDISYON"
"1"," Krisis ng Yolanda 2013: Marvel, DCU, Capcom, SNK & MK vs. LP"
"0"," Tinutupad ni Trump ang kanyang mga pangako sa kalakalan"
"0"," Hinimok ng Senado na ipaglaban ang karapatang litisin si Sereno"
"0"," Inihanda ng Coast Guard ang mga rescue team para kay 'Ompong'"
"0"," Ipinagpaliban ng Chinese foreign minister ang pagbisita sa Maynila"
"0"," Ang mga batang may pambihirang sakit na mabilis na tumatanda ay nakakakuha ng pag-asa mula sa pag-aaral ng gamot"
"1"," Ang Sinasabi ng Bibliya Tungkol sa Mga Kaliwang Tao Tulad ni Manny Pacquiao"
"1"," WATCH: Ibinunyag ni Duterte kung nasaan siya noong kanyang bakasyon"
"1"," Kailangang itapon ng mga Pilipino ang makasaysayang bagahe at kontrolin ang kanilang kinabukasan!"
"1"," Sinusuportahan ng mga negosyante ang war on drugs ni Duterte"
"0"," Bicam report sa child protection bill niratipikahan"
"1"," IKALAWANG PANUKALA NA HATI ANG CALIFORNIA SA ANIM NA ESTADO AY UMUONG SA BALOTA"
"1","MGA OBISPO NG KATOLIKO NG PILIPINAS, NAG-STRIKE SA DESISYON NG SUPREME COURT SA REPRODUCTIVE HEALTH LAW"
"0"," Sinimulan ng Bulacan ang Fire Prevention Month"
"0"," Lorenzana to Sison: Bumalik ka at makulong ka"
"0"," Rodrigo Afable Ortiz; 69"
"0"," Huwag sumali sa mga rally, sabi ng PNP sa mga estudyante"
"1"," Mula 52 pesos hanggang 39 pesos, nangako ang mga rice traders kay Pangulong Duterte na magbebenta sila ng mas murang well-milled rice sa NFA"
"0"," Medyo sumikip ang presidential race"
"1"," CNN TRAILS FOX NEWS, MSNBC SA PAGKAKAMALI NG BALITA"
"0"," Ang militar ng US ay gumuhit ng mga pagpipilian kung ang Syria ay gumamit ng mga sandatang kemikal"
"0"," DOST-TAPI nagdaos ng inventors contest, exhibits sa Ilocos"
"1"," WALANG WEDDING CAKE SA MISS PHILIPPINES BEAUTY PAGEANT NGAYONG TAON"
"0"," House okay ang amnestiya para sa mga utang ng magsasaka"
"0"," Mass resignations, nag-iiwan ng salot sa immigration bureau"
"1"," House Of Representatives, Binawasan ng P5 Million ang Budget ng PCOO"
"1"," Xander Ford Iniulat Nawawala; Ang Talent Agency ay Humingi ng Tulong sa Investigative Journalist na si Raissa Robles"
"1"," Ang Tunay na 2016 na Tao ng Taon ay Mangyaring Manindigan?"
"0"," Sinusuportahan ng CBCP exec ang pag-claim ng mega drug rehab facility na 'isang pagkakamali'"
"1"," Si Leni Robredo ay nasa kampanya pa rin sa halip na gawin ang kanyang trabaho"
"1"," Hipuin nina Alden Richards at Derek Monasterio ang naging viral ni Alden"
"0"," Lumalaban ang mga Pilipino laban sa fake news"
"0","Nakikita ng pro-OFW solon ang malaking potensyal ng mobile money remittance"
"1"," MISS PHILIPPINES PIA ALONZO WURTZBACH ANG BAGONG MISS UNIVERSE, AT HINDI ITO HOAX!"
"0"," Iminungkahing pambansang ID na naglalaman ng kumpidensyal na impormasyon"
"1","Pinabulaanan ng AILA ang ulat ng isang website ng balita na ang Southern Philippines ay isasama sa US Immigration Ban"
"0"," Dapat sundin ng relihiyon ang batas ng China, sabi ng papel tungkol sa protesta sa mosque"
"1"," Ang pagkapanalo sa isang halalan ay isang kasanayang kailangang matutunang muli ng Philippine Opposition"
"0"," 'Daan patungo sa kapahamakan': 13 ang napatunayang nagkasala sa sobrang presyo"
"1"," Ang pag-ayaw ni Florin Hilbay sa hindi pagsang-ayon ay maaaring dahil sa kanyang pananatili sa akademya"
"1"," MATT DAMON NAG-CHECK IN REHAB CLINIC SA LOS ANGELES"
"0"," Sinisisi ni Aquino si Napeñas sa Mamasapano debacle"
"0"," Payo ni Ping: Mga 'Shootout' para lang sa malalaking nagbebenta ng droga"
"1"," Kinamumuhian ng mainstream media si Duterte dahil kinasusuklaman nila ang mga nasyonalista at itinataguyod ang globalismo"
"0"," Heat stroke na iniugnay sa pagkamatay ng Manila detainee"
"1"," Si Ronaldo Valdez ay Naging Unang Filipino Colonel Sanders ng KFC"
"0"," Maraming mga sakahan ang nawala sa land conversion"
"1","MAJORITY NG AMERICAN FOOTBALL FANS HINDI MABILANG SA ROMAN NUMERALS"
"0","Disarm pols, lansagin ang private armies, tanong ng grupo kay Duterte"
"1"," Ang Liberal Party ay nabuwag!"
"1"," Ibinaba ng HB 1523 ang Lahat ng S's Mula sa Mississippi"
"0"," Luzon newsbits para sa Pebrero 17, 2017"
"1","Sotto slams proposal to legalize shabu: Mga adik sa droga makakaisip lang niyan"
"1"," ISANG SANTO ANG IPINANGANAK KAY KIM KARDASHIAN AT KANYE WEST"
"0"," Binatikos ng pamilya ng pinatay na broadcaster si dating Palawan gov"
"0"," Walang term extension para kay Duterte – Roque"
"1"," BREAKING: VCM Sa Loob ng Novotel Cubao na pag-aari ng Pamilya Roxas?"
"1"," Napakaprobinsya pa rin ng Davao kumpara sa ibang lungsod ng #Philippines!"
"0"," Walang 'pagtakpan' ng mga kaso ng pang-aabuso sa sekso ng mga pari, panata ng mga obispo ng Katoliko"
"0"," Legislative agenda: 2 Ledac meeting lang sa ngayon"
"1"," Duterte, The Pacifist, at The Just War Tradition"
"1"," Hiniling ni Philippines VP Leni Robredo sa mga mambabatas na ipasa ang federalismo sa pinakamabilis na panahon"
"1"," Kinumpirma ni Pangulong Rodrigo Duterte ang pagbibitiw ni DOJ Secretary Aguirre"
"1"," Nangungunang 3 Conspiracy Theories Tungkol kay Pangulong Aquino"
"1"," Actress Aiko Melendez slams Sen De Lima “Obligasyon mo sa tao ang magpaliwanag”"
"1"," Senator De Lima: Ako Ang Bagong Jose Rizal"
"0"," Nakatakdang lagdaan ng Pangulo ang batas sa lugar ng trabaho – Go"
"0"," Bumalik ang kuryente sa 70% ng mga kabahayan na tinamaan ng bagyo"
"0"," Binago ng Japan ang 2 doppler radar"
"1"," Hinahangad ng Pangulong Aquino ng Pilipinas ang Isang Buwan na Extension ng Kanyang Mapapaso na Termino"
"1"," CANADIAN TOXIC TRASH NA IBILIBING SA HACIENDA LUISITA NG MGA AQUINO"
"0"," Angara book: Fernando Poe steered clear of Estrada in 2004 polls"
"1"," Ibinunyag ni Cabinet Sec Evasco ang mga media practitioners na tumanggap ng milyun-milyon mula sa LP para lipulin si Duterte sa pamamagitan ng mga negatibong isyu"
"0"," Ubial sa kasong libelo ni Garins: 'Harassment'"
"0"," Watchman graduates cum laude sa school na binabantayan niya sa gabi"
"1","May Mensahe si Leni Robredo sa mga Duterte Supporters"
"1","FILIPINO AMERICAN LGBTs NAGPROTESTA NG BAGONG 'HECHO' PANGALAN NG DATING BANDIDOS MEXICAN RESTAURANT"
"1"," Ang kalokohan sa Pag May Laya May Nilaga"
"0","CBCP chief: Tapusin ang political dynasties, itakwil ang mga corrupt"
"1"," NAIS MAKIKITA NG MGA KANDIDATO NG PRESIDENTAL NG BABAENG REPUBLICAN SA TEN DOLLAR BILL"
"1"," #OustDuterte: Leila, Leni, Lourdes, Loida, LP, at Plano 0117"
