"label","headline"
"1"," sina Ninoy at Cory Aquino lang"
"1"," Pagkondena ng NUJP: Jes Aznar, Marawi Siege, at Matobato"
"0"," Nag-remit ang PCSO ng P2.5B na dibidendo sa govt"
"0"," Binabalaan ang mga kabataang naghahanap ng perpektong ngipin sa pagkahumaling sa DIY braces"
"1"," Dr. Raquel Fortun sa Pagbubuntis ni Sara Duterte: “Masyadong maaga para magsaya”"
"1"," Mensahe ng anak ni Noli De Castro sa mga taong gustong patalsikin si Pangulong Duterte “GOOD LUCK”"
"0"," 16 NPA, kabilang ang 2 menor de edad, sumuko sa Zamboanga del Sur"
"1","Tinalo ni Mocha Uson si Kris Aquino Para Maging Miss Universe Co-Host ni Steve Harvey"
"1"," BATTLE OF THE CROSSWALKS SA SAN FRANCISCO'S GAY CASTRO DISTRICT"
"1"," VM Pulong Duterte slams militant officials Renato Reyes and Carlos Zarate: “Ang kakapal ng mukha niyo no?”"
"0"," Leni 'feels at home' ngunit 'Bistek' hindi masaya"
"0"," 2 namatay sa landslide, 1 nasaktan sa La Union"
"1"," (VIDEO) ADOBO CHRONICLES EXCLUSIVE: PREVIEW NG PACQUIAO-MAYWEATHER FIGHT"
"0"," Ang aming ugnayan sa Vietnam at sa iba pang bahagi ng ASEAN"
"1"," Ang Liham ni Lorraine Badoy Para Sa Hater Cynthia Patag"
"0"," 'Walk of Truth' ngayon bilang suporta sa drug-busting Tanauan mayor"
"0"," Tinanggal ni Gina Lopez ang 75 kontrata ng minahan"
"1"," Kapitan ginamitan ng kamay na bakal ang mga naninigil ng mga nadaang sasakyan sa isang kalsada sa Bulacan"
"1"," TRIPLE NA ANG PANDA POPULASYON SA LOOB LANG NG Anim na buwan"
"1"," May 'maliwanag' na solusyon si Leni para wakasan ang mga problema sa droga"
"0"," Nangako ang PNP na ipagpapatuloy ang mga pag-iingat laban sa mga pang-aabuso sa pinalawig na batas militar"
"1","Bong Revilla writes open letter to Jim Paredes: “Kahiya-hiya ka! Pati mga Kangaroo, sipain ka rin dahil sa sama ng ugali mo.”"
"0"," Duterte dares Sereno, Morales: Open bank books"
"1"," BINAGO ni Obama ang EXECUTIVE ACTION, FULL AMNESTY NA!"
"1"," Ang malalaking tagumpay na dinagsa sa loob ng unang 117 araw ni Duterte ay WALANG REPORT"
"0"," Mga bagong uri ng unggoy na natuklasan sa Sumatra"
"1"," Ang ikawalo at huling State of the Union Address ni US President Barack Obama"
"0"," Mga opisyal ng PNP upang makakuha ng hanggang P400K na bonus"
"0"," VP Leni: Ipagdasal ang ating mga nasawing sundalo"
"1"," BREAKING: Mang Inasal Food Chain Files For Bankruptcy!"
"0"," Sinimulan ng mga manunulat na Ilokano ang 'golden' countdown"
"1","Narito kung paano ginagawa ang INTELLIGENT Oposisyon sa administrasyong Duterte..."
"0"," Binatikos ng DoJ chief si Trillanes"
"0"," South China Sea: Hainan ang 'tip of the naval spear'"
"1","Seryoso si Pangulong Duterte sa Pilipinas Nang Hilingan Niya si Obama na 'Pumunta sa Impiyerno' Ngunit..."
"0"," Palasyo sa pahayag ni Joma: Ito ay isang malayang bansa"
"1"," Ang pagiging 'bakla' ay HINDI katulad ng pagiging bakla"
"1"," Panoorin! Media Personality Ka Louie Larosa may Video habang Nagshashabu!"
"1"," Tinapos ni Manny Pacquiao ang Senatorial Bid Sa pamamagitan ng Isang Mapagpasiyang Panalo Kay Timothy Bradley"
"1"," ULAT NG COA: Tanggapan ng Pangalawang Pangulo Maling Ginamit ang mga Pondo"
"0"," Pagkabukas-palad sa edad ng pagkabalisa at kasakiman"
"0"," Sison pooh-poohs 'pagtatapos ng NPA sa kalagitnaan ng 2019' hula"
"1"," Una Sa Kasaysayan ng Pilipinas: Dalawang Alkalde ang Maninirahan sa Palasyo ng Pangulo"
"1"," Sinabi ni Sec. Andanar to Sen. Trillanes: “Kung maari wag ka ng bumalik pa sa Pilipinas”"
"0"," Mga Senador sa 2016: Sino ang tumatakbo para sa ano"
"1"," SOUTH CAROLINA SHOOTING: ANG ATING PUNCHLINE"
"0"," Gobyernong tinutugunan ang kahirapan – Palasyo"
"1"," LUBOS NA MAGSASARA ANG FACEBOOK SA BUONG MUNDO NG TATLONG ARAW PARA SA MAJOR MAINTENANCE"
"0"," Davao blast death toll, 15 na ngayon"
"1"," Ipinaliwanag ang pagkakaiba ng pagiging pipi at pagiging tanga!"
"1"," Gusto ni Vice President Robredo na Ihinto ng Facebook ang Fact-Checking Partnership Sa Vera Files"
"0"," Wala pa ring naaresto si Trillanes; sinabi ng korte na nawawala ang 277 form ng amnestiya"
"1"," Sa Pilipinas, ang pagbabago ng rehimen ay hindi isinasalin sa tunay na mga reporma sa lipunan"
"1"," PANOORIN! GMA REPORTERS PIMAGTAWANAN SI TRILLANES KASAMA SI MOCHA USON!"
"1"," Ibinunyag ng WHITE HOUSE EXECUTIVE CHEF ANG MGA PABORITO NA PAGKAIN NG PILIPINO NI OBAMA"
"1"," SI MILEY CYRUS ANG LAST-MINUTE CHOICE NA AWIT NG OSCAR-NOMINATED SONG 'LET IT GO'"
"0"," Mas mababa ng 25 centavos ang diesel"
"0"," Binabalikan ng SolGen ang Comelec norm, bine-veto ang paninindigan ni Leni sa shading threshold"
"1"," Transcript Ng 2018 Budget Hearing ng Senado Para sa Tanggapan ni Bise Presidente Leni Robredo"
"0"," Palakasin ng PACC ang drive vs corruption"
"0"," Mas masaya–at kumikita–sa farm tourism, umaasa si Puyat"
"1"," NANALO ANG SIBUYAS PULITZER PRIZE"
"1"," Hindi namin nararamdaman ang epekto ni Duterte at ayos lang"
"1"," Iginiit ni Joma Sison na sumasali si Inday Sara sa caretaker gov't sa gitna ng karamdaman ni Duterte"
"0"," Ahensiya ng kalusugan ng UN: Hungarian scientist na nalantad sa Ebola"
"0"," Nakilala ni Duterte si Haring Abdullah ng Jordan"
"1"," Narito kung bakit gustong pangalanan ni Duterte ang mga LGU exec na sangkot sa kalakalan ng droga sa publiko"
"1"," Mahalaga ba ang Executive Experience para sa Susunod na Chief Executive?"
"0"," Pinagtibay ng ConCom ang bagong preamble para sa bagong Charter"
"1"," MCDONALD'S MAGTATAAS NG MINIMUM NA SAHOD NG MGA MANGGAGAWA, JOLLIBEE COUNTERS NA MAY SARILING EMPLOYEE PACKAGE"
"1"," PHILADELPHIA DAILY NEWS HUMINGI NG PATAWAD PARA SA FRONT-PAGE HEADLINE NGAYON."
"0"," 26 na nakakulong habang nasusunog ang mga sasakyan sa Paris suburb na nakikipagsagupaan sa pulisya"
"1"," Leni Robredo Sa Mga Karapatang Pantao: Wala itong Alam na Kulay Maliban sa Dilaw"
"1"," BAKIT ANG CONSERVATIVE COLUMNIST na si ANN COULTER AY KINIKILIG SA MGA SOCCER MOMS"
"0"," 'Person of interest' na kinilala sa pagpatay sa radioman"
"0"," Humalakhak si Duterte para sa komento sa martial law"
"1"," Naghahanap ang NBC ng Filipina Actress na Gagampanan ng Pangunahing Papel sa Bagong Serye ng Komedya"
"1"," Paano lalabanan ni PNP Chief Dela Rosa ang droga, krimen?"
"1"," Sa Bagong SWS Survey, Sinabi ng mga Pilipino kay Duterte: “You've Gone Too Far”"
"1"," Si Manny Pacquiao ay Pumupunta Pagkatapos ng Animal Vote Sa Bid Para sa Senado ng Pilipinas"
"0"," Sinabi ni Martin Diño sa mga botante: Sampalin ang mga bumibili ng boto"
"1"," Nakipagsosyo si Mark Zuckerberg sa Adobo Chronicles Upang Mamigay ng $4.5 Million Bawat Isa Sa 1,000 Facebook Users"
"1"," Ang aking mga iniisip tungkol kay Leni Leaks"
"0"," Ang mga natuklasan ng CoA ay hindi nalalapat sa Tadeco deal'"
"0"," Ang ahensya ng tubig sa Cebu ay hindi mag-aapruba ng mga bagong koneksyon"
"1"," Ang estudyante ng Senior High School na high school umano sa droga ay binugbog ang kanyang kasintahan"
"1"," Ang #Pilipino na pagkahumaling sa pagdemonyo sa #Amerika ay sintomas ng kahinaan ng #Philippines'"
"0"," Nag-rally ang mga biktima ng martial law sa Marcos bust"
"0","MILITAR, POLICE PATAYIN ANG DRIVE NG CIVIL RELATIONS"
"1"," WTF?! Si Sereno, na HINDI Katoliko, ay dumadalo sa Catholic mass na pinamumunuan ng Ateneo!"
"0"," Bahagi ng tren ng MRT na binili mula sa Bangkal auto repair shop–DOTr"
"1"," Coco group kay Poe, Escudero: ""Tapos na ang oras para sa pagpapanggap"""
"0"," Pinuri ni Duterte si Diaz sa pagkapanalo ng 1st gold para sa PH"
"1","Inendorso ng Adobo Chronicles si Mar Roxas bilang Pangulo"
"1"," PAGHINGIT NI MISS COLOMBIA SA MISS PHILIPPINES: NAWALA SA PAGSASALIN"
"1"," Ipatutupad ni Pangulong Duterte ang 24/7 Hotline sa Agosto"
"0"," Naniniwala rin si Bongbong Marcos sa numerolohiya"
"0"," Malaking infra projects ang nakapila sa Cebu"
"0"," Ikinatuwa ni Pimentel ang panawagan ni Arroyo para sa hiwalay na boto ng Con-ass"
"0"," Binatikos ng mga senador ang pagbabalik ni Marcos sa PNP"
"1"," Mass Exodus Mula Rappler Hanggang Adobo Chronicles"
"0","Inmate sa South Carolina: Nakasalansan ang mga katawan sa panahon ng kaguluhan sa bilangguan"
"0"," 5 patay, 11 sugatan sa banggaan sa kalsada sa Cavite"
"0"," Nahaharap sa imbestigasyon ang opisyal ng NBI na naglinis sa INC"
"0"," Sarado ang US Embassy noong Lunes"
"1"," Inamin ng Rappler ang Pagpaparehistro Nito sa SEC, Itinama Ang Paghahain Nito"
"0"," Tinutulak ng mambabatas ang mas maraming manlalaro ng telco"
"1"," Vice Ganda na gaganap sa Duterte Victory Party sa Davao"
"1","Tinawag na “Ampalaya” ni Davao City Mayor Inday Sara Duterte si Dr. Raquel Fortun dahil sa tweet nito tungkol sa pagbubuntis ni Inday"
"0"," Naitigil ang mga tuntunin ng cash transfer para sa Marawi"
"1"," PILIPINAS NAGSAHA NG PETISYON SA UNITED NATIONS UPANG IWASTO ANG LAKI NG TERRITORYAL NG BANSA"
"1","She She Song lyrics by SheShe Boy Kage Untalan"
"1"," Ang Asawa ng Pusa ay Manloloko Sa Harap ng Kanyang Asawa ng Pusa, Nasira ang Internet ng Kanyang Reaksyon"
"0"," SeaWorld: Tilikum, orca na pumatay sa trainer, ay namatay"
"1"," PINAKAMAHUSAY AT PINAKAMAHAL NA DINAMITIN NG ADOBO CHRONICLES SA SONA RED CARPET"
"0"," Hinikayat ng mga minero na repasuhin ang mga social dev't program"
"0"," Isang milyong salamat, LJM"
"1"," SF GIANTS NA-QUARANTINED NG 21 ARAW; KANANSELA ANG VICTORY PARADE NG BIYERNES"
"1","EXCLUSIVE: One-On-One Interview With Vice President Leni Robredo"
"0","Kahit wala si Lopez, patas na ipatupad ng gobyerno ang mga batas sa pagmimina, sabi ng hepe ng DOF"
"0"," Ipasa ang Dengvaxia bill, hinimok ng Senado"
"0"," 40,000 manggagawa ang nakikinabang sa mga mediated dispute"
"1"," “Maria Ressa, Mocha, Cocoy Dayao, ThinkingPinoy” LOOK: Listahan ng mga inimbitahan sa imbestigasyon ng senado sa fake news"
"0"," Duterte: No revolutionary gov't kasi sabi ni Leni"
"0"," Pinagtibay ng korte ang pagpapatalsik sa opisyal ng DA dahil sa fertilizer scam"
"1"," ISANG BAGAY NA PATTERN PARA SA MGA PRESIDENTE NG PILIPINAS"
"0"," 'Green Ports' sa PH itinulak"
"0"," Higit pang nauugnay na easter egg hunt urged"
"0"," Si Duterte ay nagkaroon ng 'very intimate' meeting with mayors"
"1","Magiging Judge sa 65th Miss Universe Pageant sa Manila ang Senior Aide na si Donald Trump na si Kellyanne Conway"
"1"," PANGULONG PILIPINAS NA SI AQUINO SINUSAP ANG SELFIE GENERATION"
"1"," Ihahabol ni Pangulong Duterte ang Amerikanong Singer-Actress na si Bette Midler Para sa Libel"
"1"," Ang partisan politics sa #Philippines ay walang pilosopikal na batayan"
"1"," Rodrigo Duterte At Donald Trump: East Meets West"
"1"," Hawak ng PH ang USD26.3-T na hindi pa nagamit na deposito ng langis"
"0"," Inatake ng mga nagpoprotesta ng Iran ang mga istasyon ng pulisya; hindi bababa sa 13 ang namatay"
"1"," Mabubuhay pa kaya ang ""peace and order"" ng Davao City sa #Duterte dynasty?"
"0"," Available ang libreng gamot para sa mga biktima ng stroke–DOH"
"0"," Espinosa ang nagtustos sa amin ng mga droga, sinabi ng dating bodyguard sa korte"
"0"," 'Hindi ito pagkawala ng buhay ngunit makabuluhang kamatayan'"
"1"," Ang #Pilipinas ay isang uncompetitive na bansa dahil hindi pinahahalagahan ng mga #Pilipino ang mga taong makakalaban!"
"1"," Mali ang mga editor ng Inquirer: Si De Lima, hindi si Dick Gordon, ang dumanas ng meltdown"
"1"," Ang napatalsik na Punong Mahistrado ng Korte Suprema na si Maria Lourdes Sereno ay Nais Mag Move On"
"1"," DAAN-daang pinagmulta sa CALIFORNIA DAHIL SA PAGTANGGAP SA ICE BUCKET CHALLENGE"
"1"," PANOORIN! Sen Koko Pimentel Pinaiyak Si Kiko Pangilinan Joint Sessions Binasura"
"0"," Recto: Hindi na kailangang i-realign ang budget ng CHR"
"1"," Isang alituntunin na hindi sinusunod ng ilang Pilipinong may-ari ng sasakyan: ang paradahan para sa mga taong may kapansanan"
"1"," WARDROBE MALFUNCTION: PILIPINAS NANG DIGMAAN SA CHINA?"
"0"," Ibinabalik ng Bagong Boracay ang mga alaala ng nakaraan"
"0"," Hindi lahat ng condom ay ligtas, babala ng FDA"
"0"," Bumangon din ang anak: Gumawa ng kasaysayan si Koko Pimentel"
"0"," Ang malakas na lindol ay nagligtas ng mga buhay, ngunit tumama sa pagkakakilanlan ng Italya"
"1"," Ano ang dahilan ng pampulitikang blog na #TheRealSingapore na dot com? #Singapore"
"0"," DOLE, tiniyak ng tulong para sa kaanak ng 3 OFW na dinukot sa Libya"
"0"," Hinahangad ni De Lima na ibasura ang kaso dahil sa maling pag-aaral"
"1"," JUST IN: Solden Calida Magsasampa Ng Kaso Ni Trillanes ""“Bakit mo pinoprotektahan at tinatago ang isang kriminal?"
"1"," Si Leni Robredo ay naging biktima ng kanyang sobrang kumpiyansa"
"0"," Habambuhay na ban ang ipinataw sa 12 executive na nakatali sa pork scam"
"1"," ANG TUNAY NA KWENTO SA LIKOD NG NATIONAL COSTUME NI MISS PHILIPPINES SA MISS UNIVERSE PAGEANT"
"1"," Tamad si Leni Robredo, pero pagdating sa self-promote, walang humpay."
"1"," Love it or hate it: Ang pag-atake ni Duterte laban sa Simbahang Katoliko ay humahantong sa mga Pilipino sa IBA'T IBANG landas"
"0"," Faeldon isang tapat na tao? 'Igagalang ko ang opinyon ni Duterte'"
"0"," Ched: Natapos na ang pinakamasamang pangamba para sa K-12 program"
"1"," Iniisip ng Manila Archbishop na Hindi na Pangulo si Pangulong Aquino"
"1"," #LeniLeaks Netizen, nabunyag ang umano'y engrandeng plano ng oposisyon na sirain ang imahe ni Pangulong Duterte"
"1"," Sinagot ni “BASAG” Mayor Inday-Sara ang akusasyon ni Cynthia Patag na tatakbo siya bilang Presidente sa 2020 na tinatawag siyang “bangag”"
"0"," Walang 'tokhang'; push-ups lang, squats para sa mga shirtless at street drinkers"
"0"," Ang naantalang pagpasa ng singil sa buwis ay hindi makakaapekto sa infra rollout"
"0"," Isang malalim na espirituwal na sandali para sa mga deboto"
"0"," Nais ni Drilon na suriing mabuti ang mga pagbabago sa badyet"
"0"," Maaaring sibakin ni Duterte ang isa pang opisyal sa susunod na linggo"
"0"," Binatikos ng CHR ang plano ng gobyerno na pangalanan ang 'narco politician'"
"0"," Pinuri ng US envoy ang PH, corporate efforts sa Down's Syndrome"
"1"," Umabot sa 3 Milyong Panonood ang Video ng Pagpapasuso ng komedyanteng si Brenda Mage"
"0"," 'Values' para labanan ang katiwalian sa Customs"
"0"," Itinatanggi ng mga kaalyado si Duterte sa likod ng pagpapatalsik kay De Lima"
"0"," Trillanes para dalhin si Duterte arrest order sa SC"
"1","BREAKING: Nagbibigay ang Pulse Asia ng 86% trust, approval ratings para kay Duterte"
"1"," Inihalintulad ni Senador De Lima ang sarili kay Harry Potter"
"0"," Anti-illegal drugs summit"
"0"," 'Huwag pababayaan ang iyong pagbabantay,' sabi ng mga opisyal ng pederal sa Hawaii"
"1"," MUST WATCH: Nabisto ang milyon milyong sweldo at allowances ng mga maestrado ng Korte Suprema"
"1"," WATCH: Cayetano grills witness, hinampas si Delima para sa coaching"
"1"," Duterte na mag-utos araw-araw na pagsubaybay sa katiwalian"
"1"," Habang Wala Ang Pusa Sa China, Wala Narin Ang Daga Sa Ecuador"
"0"," Drilon: Hindi na kailangan ng LP meet para iproklama si Roxas"
"1"," Nobyembre 28: Electiongate ni Donald Trump"
"1"," Philippine Mental Association, Kinumpirma ang Pagsisimula Ng Bagong Sakit sa Pag-iisip: Fulselfitis"
"1"," PANGULONG AQUINO, NAGDEKLARA NG MGA ZOMBIE SA MGA LUGAR NG PILIPINAS NA NARAWAN NG BAGYO"
"0"," Gusto ni Pacquiao ng hiwalay na distrito ng kongreso ng GenSan"
"0"," Mga rebeldeng NPA, nakikiramay sa Bukidnon"
"1"," Kung bakit patuloy na binibigyang-katwiran ng mga Duterte fans ang kanyang rape joke"
"1"," Iminungkahi ni Senador Hontiveros ang Pagbabago sa Anti-Distracted Driving Law"
"0"," Marcos poll protest stumps high court"
"0"," Hindi ganap ang pag-iwas sa 'lumad' mula sa tag ng terorista – DND chief"
"1"," Duterte, Cayetano, Pimentel: Inside Info on the Senate Presidency (Part 2 of 2)"
"0"," Homeowners prepare vs Kadamay"
"1"," Lost In Translation: Nagbitiw o Sinibak si VP Leni Robredo ng Pilipinas?"
"1"," 3 Dahilan Kung Bakit Hindi Ako Nagtitiwala kay Grace Poe"
"0"," Davao City, maglulunsad ng virtual na 'bagsakan' para sa agri products"
"0"," P500,000 lang ang bank account kasama ang anak na babae, sabi ni Duterte"
"1"," Sinira ni Toni Fowler ang pagsasayaw ng Horn Challenge sa internet"
"0"," Duterte na maglalabas ng FOI executive order sa lalong madaling panahon"
"1"," PILIPINAS: MOVE OVER PORK BARREL, HETO NA ANG MISTRESSGATE"
"1"," Sinusuportahan ba ni Reporter Mariz Umali ang Daang Matuwid?"
"0"," Kailangang gawin ng mga Pinoy ang lunar eclipse"
"0"," Ang BOC, PPA ay nag-iwas sa mga pagkakaiba"
"0"," Ang mga kaganapan sa Myanmar ay 'nagtaglay ng mga tanda ng genocide': eksperto sa UN"
"0"," Ebdane, kinasuhan ng graft si Vitangcol"
"0"," Belmonte: Ang pagpasa sa BBL ay isang 'imposibleng panaginip'"
"1","Maaaring palawigin ni Pangulong Duterte ang termino ni PNP Chief Bato nang walang limitasyong panahon – Napolcom"
"1"," Pahayag ni Atty Ferdinand Topacio re alleged misuse of Malampaya funds #porkbarrel"
"1"," PRESIDENTIAL RACE NG PILIPINAS: HINDI SI DONALD TRUMP ANG PINAKAWAITANG KANDIDATO SA LAHAT"
"0"," Solon: P4B sa ARMM budget, inilihis"
"1"," Mga armadong guwardiya kung saan-saan, inggit at pananaksak sa #Philippines na sinusunod ng backpacker!"
"0"," Inutusan ng mga dayuhan na mag-ulat sa BI"
"0"," Sa wakas natapos na ang bangungot para sa mga kasambahay sa PH"
"0"," Gusto ng HealthJustice ng higit na kontrol sa tabako"
"0"," Arroyo na magretiro sa 2019"
"0"," Sinipi ng katawan ng Senado si Faeldon para sa contempt"
"1"," MGA PILIPINAS NA KAsambahay, MGA DRIVERS SA WAKAS, NAKAKAMIT NA ANG BAGONG KLASE STATUS"
"0"," Pinababang mga bayarin sa paglalagay para sa mga trabaho sa Taiwan na hinahangad"
"1"," Isa pang Scam Sa International Airport ng Manila: Laglag Piso"
"1"," Nangako si Harry Roque na Babalikan ang Maria Ressa ng Rappler sa Kanyang Pagbabalik Mula sa US"
"1"," NoyNoy Aquino Beats Sister Kris To A Hollywood Mainstream Movie"
"0"," 'Maaaring magalit ang kandidato ng Aquino sa naghaharing koalisyon'"
"1","Sinira ni Jim Paredes ang 'espiritu' ng 1986 EDSA people power revolution"
"0"," Nasa gulo ang kulungan ni Reyes"
"0"," California retirement home shooting wounds 3, suspek na nahuli"
"1"," Mga Pilipinong nasa likod ni Duterte sa 'war on drugs' at criminal-coddling oligarkiya!"
"1"," Maaaring si Jejomar #Binay na ang susunod na ""#Erap"" na pagkapangulo"
"1"," Inihayag ni VP Leni Robredo ang Plano sa Pabahay Para sa Mga Mahihirap At Naaapi"
"1"," TINGNAN! Ex Ateneo Dean Binanggit ang Pagkakatulad nina Pangulong Duterte at Jesse Robredo, VP Robredo Comments!"
"0","Sinaway ni Napeñas si Aquino dahil sa palpak na operasyon ng SAF"
"1"," Ang paglikha (hindi pagbabahagi) ng yaman ang solusyon sa #kahirapan"
"0"," Tinutuligsa ng mga opisyal ng Lanao del Sur ang utos ng Napolcom"
"1"," ANG TAXWOMAN NG PILIPINAS AY GUSTO NG $5 MILLION MULA KAY PACQUIAO – CASH LAMANG"
"1"," REAL-LIFE BATMAN PATAY SA MARYLAND ACCIDENT"
"0"," Binay camp: Mababang rating mula sa 67 mayayamang mangangalakal lamang"
"0"," Nakaligtas sa Mamasapano ang isa sa 10 natitirang pulis para sa 2015"
"1"," Ipinag-utos ni Bato ang meritorious promotion ng bayaning pulis na si PO2 Lantano"
"0"," Nangangamba ang mga miyembro ng CA para sa kanilang kaligtasan– Lacson"
"1"," Isa akong OFW. Ang pagpapasya na maging isa ay mahirap"
"0"," Nagbabala ang SC laban sa pag-agaw sa awtoridad ng Comelec"
"1"," SAMSUNG NAGBUBUKAS NG SMART PHONE-TABLET COMBO, NAGPADALA NG JITTERS SA APPLE"
"0"," Hayaang husgahan ng taumbayan ang Presidente — Go"
"0"," 'Wag mong sisihin ang militar'"
"0"," Ang mga panata ng PAL ay nagtatapos sa isyu sa mga singil sa paglalayag"
"0"," Sinabi ni Supt. Bumalik sa tungkulin si Marcos, hindi naibalik, paglilinaw ng PNP"
"0"," Humingi ang Guimaras ng P47.6-M refund mula sa mga power firm"
"1"," Inihayag ng PNP ang pagkakakilanlan ng suspek sa pag-atake sa Resorts World Manila"
"1"," Ang CBCB ay Nag-isyu Ng Isa Pang Pastoral na Liham Para Labanan ang mga Pag-atake ni Duterte sa Simbahang Katoliko"
"0"," 'Overall commander' Purisima: Ako ay may pananagutan ngunit..."
"0"," Nawawala ang amo ng Chinese Interpol"
"1"," Hypocrisy of Philippines' ""disente"" crowd na ibinulgar ni Pangulong Rodrigo Duterte"
"1"," MANNY PACQUIAO PANGAKO NG 100% ATTENDANCE KUNG MAHALAL NA SENADOR"
"0"," Ulat: 110 Confederate monument ang inalis sa US mula noong 2015"
"0"," Trudeau ay nagtaas ng isyu sa EJK kay Duterte"
"1","NAGLABAS ANG PILIPINAS' TOURISM DEPARTMENT NG LATEST AMAZING PROMO"
"1"," Pabor si Bongbong Marcos sa VP race kung hindi binago ng Smartmatic ang script"
"1"," Maine Mendoza Sex Scandal"
"1"," Dating VP DICK CHENEY BUSTED PARA SA WAR CRIMES"
"1"," Pinamumugaran ng Yellowtard propaganda ang mga libro sa paaralan sa Pilipinas!"
"0"," Hinanap ng imbestigasyon ang paggamit ng PNP ng 'sonic weapon' laban sa mga nagpoprotesta"
"0"," Nahulog sa tubig ang pinakamalaking takot ng mga Badjao bago ito nangyari sa mga solon, mga exec"
"0"," CHR na mamumuno sa oposisyon laban sa pagbabalik ng death penalty"
"0"," PH drug cleared by 2022: PDEA chief"
"0"," Para sa parehong kagandahan at lasa, isaalang-alang ang pagtatanim ng mga berry bushes"
"0"," Pinabulaanan ng tagapangulo ng Nayong Pilipino Foundation ang mga singil ng miyembro ng board"
"0"," P6,000 subsidy para sa mahihirap na pamilya, itinulak"
"1"," Ang Facebook Upang Limitahan ang Mga Indibidwal na Account Sa 500 Tagasubaybay"
"1"," Mga Bihirang Isda na Nakita Sa Pilipinas"
"1"," INILABAS NG GOOGLE ang BAGONG LOGO"
"0"," Nabigo ang '3 whistle-blower' na idiskaril ang proklamasyon"
"0"," Si Poe ay tumama sa rekord ng karapatan ni Duterte"
"1"," Inamin ni Senator Risa Hontiveros ang Pagkidnap Sa mga Saksi ni Kian"
"1"," Miss International: Back-To-Back Win For Philippines!"
