"label","headline"
"1"," Manny Pacquiao: 'Hindi Sapat ang Sahod Ko Bilang Senador!'"
"0"," Año: 'Nandoon si Rami noong pinugutan si Kantner'"
"1"," Sa pamamagitan lamang ng pagdurog sa Yellow disease ay gagaling ang malalalim na sugat ng Pilipinas"
"0"," Lorenzana: Ang US ay magtatayo, mag-aayos ng mga pasilidad sa mga kampo ng PH sa ilalim ng EDCA"
"0"," WHAT WENT BEFORE: Ang sektang Kristiyano ay na-link sa ilang mga kontrobersiya"
"1"," PULITIKA SA PILIPINAS: VP RUNNING MATE LENI ROBREDO AY PINAKA MASAMANG BANGUNGOT NI KANDIDATO SA PRESIDENTAL NA SI MAR ROXAS"
"1"," Philippine Catholic Bishops Naglabas ng Pangalawang Liham Pastoral Tungkol sa Mga Peke"
"0"," Shoot-to-kill order vs narcopoliticos"
"0"," Ngayon ay UP Law na para sa 'whiz kid' pagkatapos ng Ph.D. sa Physics"
"1"," MISS MRT FINALISTS NA PINANGALAN"
"1"," PANOORIN! BUMILIB kay President DUTERTE Ang INT'L MEDIA pati LOCAL MEDIA! TUMPAK SAGOT sa PRESSCON! ASEAN 2017"
"0"," Hindi pinapayagan ng CebuPac ang mga bagay na parang pulbos sa mga flight papuntang Guam"
"0"," Tama bang piliin si Duterte? Tanong ng 4 na obispo"
"0"," Exorcist: 'Hindi natin nakikita ang kasamaan, ang mga epekto lamang nito'"
"1"," Inaalok ng lalaking ito ang kanyang sarili sa Valentines bilang iyong ka-date sa halagang 300 kada oras"
"0"," Navotas City child-friendly LGU"
"0","Nais ng Facebook na maging mas 'makabuluhan' ang mga feed"
"1"," Kailangang tingnan ng mga #Pilipino ang kahabag-habag na estado ng #Pilipinas!"
"0"," Ang House Speaker ay sumali sa Marines"
"1"," Ang pagtrato ni Pangulong Duterte na parang rockstar sa Japan ""Bihira na ang isang dayuhang pinuno ay dinumog at hinangaan ng mga tao sa Japan"""
"1","PARA SA PRESIDENTE NG PILIPINAS NA SI AQUINO, ITO AY 'NEGOSYONG AS USUAL'"
"0"," Ang PAL, Cebu Pacific ay nagpataw ng mas mataas na singil"
"1"," ""Ang Anti EJK Bill of De Lima ay mangangailangan sa lahat ng pulis na ipaalam sa mga kriminal ang kanilang pagdating"" Erwin Tulfo"
"0"," Iniutos ng gobyerno ang kabuuang pagbabawal sa labor-only contracting"
"1"," Pagsisikip ng Trapiko: Makahinga na ng maluwag ang mga taga-Metro Manila!"
"1"," BREAKING: Twitter Para Subukan ang 280-Character Limit, Simula Sa Trump"
"0"," Duterte at it again, questioned God's fairness in Creation story"
"1"," Si Hillary ay magtatalaga ng Trump US Ambassador sa Pilipinas"
"1"," Netizen slams 'EJK photos"": Ginahasa ang 7year old kong pamangkin at pinsan ko, principal, pinatay ng adik, walang video o picture na ginawa para humingi ng simpatiya sa kanila."
"0"," Muling bisitahin ang proyekto ng Laguna de Bay na nakansela noong 2011"
"1"," BAKIT NAGBABAGO SI POPE FRANCIS NG PLANO NA PUMASOK SA US VIA MEXICO"
"0"," Tish, Jessica, Hermon at iba pang nawawalang aktibista ng martial law"
"0","Pinangalanan si Roque bilang Duterte adviser on human rights"
"0"," Sinisi ang 'Peace process'"
"0"," Pagbati ng mga bayani para sa mga miyembro ng Coast Guard"
"0"," Libu-libo ang humihiling ng pagpapatalsik sa pangulo ng Korea"
"1"," DAPAT PANOORIN! 8 MEMBRO NG MAUTE GROUP SUMUKO NA, GINAMITAN NA NG TANKE !"
"1"," NAKAKAGULAT! ANG NAKAKAGlMBAL NA AFFIDAVIT NI SPO3 ARTHUR LASCANAS!"
"1"," Leni: 'Hindi ako papayag na manakaw ang Bise Presidente'"
"1"," POPE FRANCIS MAPOTONG TINANGGI NA TUMANGGAP NG GIFT PAINTING SA MGA FILIPINO CELEBRITIES"
"1"," Vice Ganda Scandal na kumakalat sa Social media"
"1"," POLL: ACTOR DINGDONG DANTES ANG NAKAKARAMING PAGPILI PARA SA PRESIDENTE NG PILIPINAS SA 2022"
"1"," Si Russell Crowe ay Pilipino!"
"1","VENUE NG PACQUIAO-MAYWEATHER FIGHT NOONG MAY 2 LUMPAT SA MAYNILA!"
"0"," Inamin ng NFA chief ang fund diversion para sa pagbabayad ng utang"
"1"," Paano Magluto ng Perpektong Chicken Adobo - Kumpletong Recipe"
"0"," Ang mga pusher ay sumusuko nang maramihan"
"0"," Kailangan ni Duterte ng 30 delegado para mag-draft ng Cha-cha, pagsisiwalat ni Ortega"
"0"," Karera ng pulisya sa UK upang mahanap ang pinagmulan ng bagong pagkalason ng nerve agent"
"1"," NARECALL NG APPLE ANG LAHAT NG iPhone 6 AT 6 PLUS DAHIL SA MAYOR DESIGN FLAW"
"1"," SURVEY: KUNG SAAN NAKUHA NG MGA MILENNIAL ANG KANILANG BALITA"
"0"," Mas gumanda ang turnout ng Brigada Eskwela"
"0"," Dapat magkaroon ng immunity si Mercado, sabi ni Pimentel"
"1","Ang paggawa ng mga crap na pelikula ay may perpektong negosyo sa Pilipinas #mmff2013"
"0"," Ipinagtanggol ni Mocha Uson ang kontrobersyal na dance video"
"0"," Binanggit ni Imee para sa natitirang serbisyo publiko"
"0","Dating senador: Pinalala ng kaisipan ng paputok ang pagbabago ng klima"
"0"," Higit pang CL narco-politician ang papangalanan – PNP chief"
"1"," PINUTOL NG PILIPINAS ANG DIPLOMATIC NA ugnayan SA VATICAN!"
"0"," Itinalaga ni Cimatu ang kalihim ng DENR"
"1"," 5 Malaking Dahilan na Maaalala si Pangulong Aquino Bilang Isang Kabiguan Ng Isang Tao"
"1","20 Tao Lamang ang Dumalo sa Anti-Marcos Burial Rally Sa Luneta"
"0"," Tinitiyak ng AFP na protektado ang WPS"
"1"," VIEWER SURVEY: IBOTO ANG IYONG PABORITO NA ICE BUCKET CHALLENGE VIDEO"
"0"," Votel: Walang bagong direksyon sa Syria pagkatapos ng pag-uusap ni Trump-Putin"
"0"," Customs exec: Ang maagang impormasyon sa 'shabu' smuggling ay hindi pinansin"
"1"," Ang Amerikanong nakabase sa Davao ay sumulat ng bukas na liham sa mga netizens, mga pari na nagdiwang sa gitna ng baha at mga trahedya ng sunog na tumama sa Davao City"
"1"," Adobo Chronicles Fact-Checks FT Hilbay At Karen Davila"
"1"," Napakatanga ng mga Pilipinong mamamahayag para tanungin si Trillanes ng mga TAMA"
"0"," Sinabi ng AFP sa mga pols: Huwag magbayad ng mga bayarin sa kampanya ng Reds"
"1"," Trillanes na tinuruan ng Saksi na si SPO3 Edgardo Lascañas si Sen"
"1"," IMINUMUNGKOL NG MGA NANGUNGUNANG OPISYAL NG KALUSUGAN NG PILIPINAS ANG MANDATORYONG PAGSUSULIT SA HIV PARA SA MGA PILIPINO HETEROSEXUAL MARRIED MEN"
"0"," Umulan man o umaraw, magpapatuloy ang 'Shake Drill' – MMDA"
"1"," Nagbanta ang BF ni Kiko Matos na papatayin si Baron Geisler"
"0"," Inutusan ng Thai envoy ang mga opisyal ng international women's group"
"0"," Ping, Pong ipagtanggol ang batas ng baril: Kailangan lang ng 1 bala"
"1"," Tinawag ng French Newspaper si Pangulong Duterte bilang ""Serial Killer"""
"0"," Antikomunistang espiya na si Boogie Mendoza, 64"
"0"," Inquirer bags 3 Sopa awards"
"0"," Bicam sa TRAIN: House says no to coal tax hike"
"1","Hillary Clinton Sa Hot Sauce: ""Hindi Ako Nagpaparatang Sa Black Community"""
"0"," Tumatakbo na sila!"
"1"," BAGONG CAREER GOAL NI MANNY PACQUIAO: MAGLARO KONTRA JEREMY LIN"
"0"," Opisyal nang lumabas si Mabilog bilang alkalde ng Iloilo City"
"0"," Sinimulan ni Briones ang imbestigasyon sa katiwalian sa DepEd"
"1"," Trump, Duterte, Tinanghal na Persons Of The Year ng TIME"
"1"," ANG NAKAKAINIS NA MAKEOVER NI DONALD TRUMP!"
"0"," Mas madaling pagpapatitulo ng lupa para i-hog ang 1st land summit ng DENR"
"1"," Bilang Suporta Sa Mga Nanay na Nagpapasuso Sa Publiko, Magiging Topless ang mga Hooters"
"0"," Lab: Ang 13 libra ng puting pulbos na nakuha ay asukal, hindi fentanyl"
"0"," Dinepensahan ni Calida ang planong gawing state witness si Napoles sa pork scam"
"0"," 50 show biz celebrities susunod na 'Tokhang' target"
"0"," Bukas ang Comelec sa negotiated PCOS deal"
"0"," Ang bahagyang pagbaba ng kagutuman ay nangangahulugan na gumagana ang mga programa sa pag-alis ng kahirapan, sabi ng gobyerno"
"0"," 'Hindi kaya ng Pangulo na magbigay ng ganoong mga utos'"
"0"," Pinalutang muli ni Duterte si 'Senator Bello'"
"0"," Pilipinong sugo na mamumuno sa pangkalahatang kumperensya ng IAEA"
"0"," Sinisisi ni Ona si Garin sa pagkabigo sa bakuna sa dengue"
"0"," After hectic Apec, Asean summits, umuwi si Duterte para magpahinga"
"0"," P100-B Karapatan Fund ang plano ni Roxas para maibsan ang kahirapan"
"0"," Ang heneral sa panahon ng digmaan ay umiinom ng lason pagkatapos makakuha ng hatol mula sa korte ng UN"
"1"," Hinihiling ng mentalidad ng NPA na ibigay mo sa mga Pilipino ang perang hindi nila nararapat o pinaghirapan"
"1"," Nagpasya si Pangulong Rodrigo Duterte na bawiin ang Pilipinas sa International Criminal Court"
"1"," Ang Katotohanan tungkol sa Thinking Pinoy Blog"
"1"," Trump Tungkol kay Sarah Palin: ""Ang Dugo ay Lumalabas sa Kanyang mga Mata At Saanman"""
"0"," Ang Peralta, Bersamin ay muling naghagis ng mga sumbrero"
"0"," Napatay ng mga armadong lalaki ang 4 sa Biñan"
"0"," Mga guro para makakuha ng P3K anniversary bonus"
"1","Ang mapagpakumbabang tagumpay ay hindi makapagpapanatili ng ipinagmamalaki na Pinoy Pride"
"0"," Gusto ni Duterte ng feedback ng mga tao sa draft federal Charter"
"1"," Ang panawagan ni Loida Nicolas Lewis na magbitiw si Duterte ay maaaring mag-trigger ng seismic political movements sa Pilipinas"
"1"," PAGKATAPOS NG PAG-ALIS NI CHRIS BROWN SA MAYNILA, KINANSELA NI MADONNA ANG PHILIPPINE CONCERT"
"1"," MGA BAGONG SALITA NA IDINAGDAG SA DICTIONARY NG WEBSTER, SALAMAT SA BAY AREA STORM"
"0"," Nagbibigay ang PDEA ng P4.6-M rewards"
"1"," WATCH:Taxi driver na ginagaya ang boses ni Pangulong Rodrigo Duterte, naging instant celebrity"
"1"," Kris Aquino Film Makes It To Magic 8 Para sa 2017 Metro Manila Film Festival!"
"1"," Pinuna ng Pambansang Pulisya ng Pilipinas ang Duterte At Obama Halloween Masks"
"1"," Leni Robredo: #PoliticalCinderella ng Pilipinas"
"0"," Ang US ay 'masiglang magtatanggol' laban sa hamon ng korte ng Iran: Pompeo"
"1","WATCH: De lima sa isang emotional,hysterical press con"
"1"," Anak ng dating alkalde ng Leyte, dating ahente ng PDEA-8, nahulihan ng shabu na nagkakahalaga ng P2.5 milyon"
"1"," Slide Show: Intelliquotes Mula sa Potensyal na Trump VP's"
"1"," Sa halip na makita ang masasamang ideya at magagandang ideya, ang mga Pilipino ay kumakapit sa pakyawan sa mga personalidad"
"0"," Prosecutor: 2 patay sa pagsabog sa bahay, walang pinaghihinalaang foul play"
"0"," NFA: 330,000 sako ng imported na bigas na pinamumugaran ng weevils"
"1"," Sinibak ni Pangulong Duterte ang mga opisyal ng DPWH at LTO sa Aritao, Nueva Vizcaya dahil sa extortion activities"
"0"," NAGTATATA ANG MRT-3 NG RECORD NG WALANG UNLOADING INCIDENTS SA 17 ARAW"
"1"," Umalis ang mga #Pilipino para ipagtanggol ang sarili habang natutulog ang gobyerno at sinisira ng negosyo ang #Pilipinas!"
"1"," Iminungkahi ng mga netizen ang kampanya upang makalikom ng pondo para sa protesta sa elektoral!"
"0"," Bumalik si 'George' sa ligaw noong Sea Turtle Day"
"1"," Naniniwala si Gordon na ang mga miyembro ng Gabinete ay hindi kakampi ni Duterte sa Marcos burial na dapat magbitiw"
"1"," Ang #LeniLeaks ay tungkol kay Leni, “Our Lady of Naga”"
"0"," Duterte firm sa jeepney modernization"
"0"," Gordon at Trillanes, nakipag-usap sa committee report sa mga pagpatay"
"0"," Gustong bisitahin ng NZ bet ang bahay ni nanay sa bayan ng Pangasinan"
"0"," Igalang natin ang hatol ng mataas na hukuman sa pagpapatalsik kay Sereno–Carpio"
"1"," PILIPINAS: PRESIDENT AQUINO NAGPASALAMAT SA HAIRDRESSER, ENTOURAGE IN STATE OF THE NATION ADDRESS"
"1"," Book By Filipino Author Makes It To Number One Sa NYT Bestseller's List, Salamat Kay Duterte."
"1"," NATUKLASAN NG STANFORD SCIENTISTS ANG MUTANT GENE NA NAGDAHILAN NG HETEROSEXUALITY"
"1"," Ipinapakita ng Mga Larawan na Hindi Pinapansin ng mga Tao ang Isang Sanggol na Walang Saplot na Nakahiga Sa Abalang Pampublikong Stairway"
"0"," Isa pang kaso ng 'tokhang for ransom' ang ipinakita"
"1"," Ang social volcano ng #Philippines ay overdue para sa isang pagsabog?"
"0"," Hiniling ng mga pulis ng Naia sa US missionary na magbayad ng P30K"
"1"," POPE FRANCIS, MAGKITA KAY MILEY CYRUS SA SETYEMBRE SA KANYANG MGA KOMENTO SA NOAH'S ARKA"
"1"," President-Elect Duterte Naglabas ng Paglilinaw Tungkol sa Marcos Burial"
"1","'Nawawala' NFA Rice Natagpuan!"
"0"," Nag-trike si Sandy sa paglulunsad ng libro ng Inquirer"
"0"," Pangilinan: No need to rush charter change"
"1"," Nobyembre 8 Walang-bisa ang Halalan sa Pangulo ng US!"
"0"," Duterte, mga kaalyado, nagbibiro ng 2019 polls sa HK event"
"1","Sumagot si Sen. Sotto sa pagkansela ng concert ng US Singer na si James Taylor sa Maynila: “Kung hindi ka pusher/user, wala kang dapat ikatakot”"
"1"," Move Over, Low-Carb Diet, Here Comes The Low-Carbon Diet"
"1"," Kakulangan Ng Lechon At Adobo Iniulat Sa Pilipinas"
"1"," MISS WORLD PHILIPPINES CONTESTANTS CRY FOUL, CLAIMING PORTRAITS AY GINAWA PARA MUKHANG BARBIE DOLLS"
"0"," SC Justice Carpio: No law vs Torre de Manila construction"
"0"," Kampo ni De Lima na labanan ang hakbang para pagsamahin ang mga kaso"
"1"," BAYAN NG PILIPINAS LUBOS NA NAGBABAWAL ANG PAG-IHI"
"0"," Hinihintay ang utos ni Duterte para resolbahin ang alitan sa SBMA"
"0"," Hindi nagbigay ng go-signal ang Pangulo, sabi ni Napeñas"
"1"," UPANG MAG-IMPORT KAMI NG MGA FACEKINIS MULA SA CHINA"
"1"," FILIPINOS JUBILANT AS KRIS AQUINO ANNOUNCES RETIREMENT NOONG 2016"
"1"," [MABUTING BALITA] Inilunsad ang FoI! Oras na ng pagbabayad: ngayon, KAHIT ANO ay maaaring mag-imbestiga sa katiwalian"
"1"," Davao City Mayor Inday-Sara Duterte hits back at UP: Buti hindi ako pinayagan mag aral sa UP ni Digong"
"0"," Luxembourg, ika-8 bansang tinamaan ng tainted eggs scare"
"0","Pinirmahan ni Duterte ang batas sa kalusugan ng isip"
"1"," Ano ang pakiramdam ni Duterte ngayon na siya ang nangunguna?"
"0"," Nagkamali si Binay ng slogan, sabi ni Abad"
"0"," Ang tagasuri ng seguridad sa paliparan ay hindi magsasampa ng mga singil laban kay Bertiz"
"0"," Sumuko ang barangay chairman at ABC president sa Ilocos police"
"1"," Ang Solusyon sa ""Pork Barrel"" na Hindi Mo Maririnig"
"1"," Ang Novel ng Twitter, Mataas na Panganib na Diskarte sa Pagkakaiba-iba sa Lakas ng Trabaho"
"1"," Gusto ng ilang Netizen na si Korina Sanchez ang magho-host ng PiliPinas Debates Round 3"
"0"," Binanggit ng DILG ang maayos na municipal ABC polls sa Iloilo"
"1"," Dinala ng Daang Matuwid ang Pilipinas sa daan patungo sa impiyerno"
"1"," Ang Pangulo ng Ireland na si Bill O'Reilly : Hindi Ka Malugod Dito"
"0"," Nag-aalok ang lungsod ng South Korea ng MWSS na tubig, mga proyekto ng dumi sa alkantarilya"
"1"," Leni: Dapat Natin Napreserba Ang Marcos Bust"
"0","Nakalimutan ng mga hakbang sa seguridad ng Asean ang mga portable toilet"
"1"," 9 Brainteaser Para sa Mga Bata na Magiging Masakit sa Iyong Ulo"
"0"," Oras na ng survey! Inaasahan ng kampo ni Binay ang higit pang pag-atake kay VP"
"0"," Tinanggalan ng proteksyon ng Senado si Taguba; Tinanong ni Lacson si Gordon kung bakit"
"1"," Lalaking nasa likod ng panggagahasa-pagpatay sa isang 22 taong gulang na manggagawa sa bangko, arestado, suspek na positibo sa paggamit ng 'shabu'"
"0"," Sunod-sunod na pagyanig ang tumama sa Siargao Island"
"0"," Sinorpresa ni Aquino ang mga nasawing kamag-anak ng SAF sa pamamagitan ng one-stop welfare services"
"0"," Ang asawa ng whistleblower ay binaril, patay"
"1"," ISANG STAR-STUDDED WEDDING FOR PHILIPPINE PRESIDENT AQUINO"
"0"," Satisfaction, trust ratings ni Duterte bumaba — SWS"
"0"," Ang maruming himpilan ng pulisya sa QC ay nagpagalit kay Bato"
"0"," 'Ang mga drug lord ay nag-utos ng mga hit'"
"1"," Mga OFW, Magdaraos ng Sabay-sabay na Rally Sa Middle East Para Sunugin ang Mga Libro ng Martial Law ni Raissa Robles"
"1"," Pinuri ni SPOX Harry Roque si Jason Aquino ng NFA Dahil sa Pagtaas ng Rating ng Satisfaction ni Duterte"
"0"," Bumaba ang rating ng administrasyong Duterte sa lahat ng klase – SWS"
"0"," Tinatanggap ng gobyerno ang pag-aampon ng UN of rights report"
"0"," Muling isalaysay ang mga araw ng batas militar, hinimok ng DepEd"
"0"," MILF: Huwag mo kaming sisihin; dumanas din kami ng mabibigat na kaswalti"
"0"," Nag-ayos si Mayor Sara para maging House Speaker?"
"1"," Mar Roxas Comics Illustrator, Iboboto Kay Rodrigo Duterte!"
"1"," Nagbanta si Justin Trudeau na Patigilin ang Filipino Immigration sa Canada"
"0"," Tinanggal ng Bureau of Customs si dating LTO chief Virginia Torres"
"1"," Ang paggamit ng Tagalog at iba pang katutubong diyalekto ay dapat ipagbawal sa mga debateng pampulitika ng mga Pilipino!"
"1"," IN PHOTOS: Ginising ni Duterte ang mga apo sa kanyang kaarawan"
"1"," GUSTO NI DONALD TRUMP ANG MGA BILINGWAL, TRILINGWAL, AT MULTILINGWAL NA I-DEPORT MULA SA AMIN"
"0"," Binabaliktad ng pangulo ng UP ang mga desisyon na suspindihin ang koleksyon ng matrikula"
"1"," Ipinagtanggol ni Trump ang War On Drugs ni Duterte ""Siya ay napakahirap sa problema sa droga na iyon"""
"1"," Ibinunyag ni Jover Laurio ang Belo na Isusuot Niya Sa Kanyang Kasal"
"1"," Leni Robredo sa piling ng mga magnanakaw. Ano ang ginagawa sa kanya nito??"
"1"," Sa New York, 'Journalist' na si Raissa Robles, inamin na hindi lang impormasyon ang ibinahagi niya kundi tsismis pa."
"1"," Ang mga Tax Filer ng US ay Umubo ng Dagdag na $65 Bawat Isa Ngayong Taon Para Mabayaran ang Mexico Border Wall ni Trump"
"1"," ANG PAMAHALAANG PILIPINAS AY NAKAHARAP SA KABUUANG PAGSASARA SA PAGBUBUO NG MGA KASO NG IMPEACHMENT"
"1"," May sariling Internet Army si Roxas?"
"1"," Duterte Nagdeklara ng State Of War"
"0"," Aquino, nakikita ng mga kaalyado ang political unity sa likod ng mga proyekto sa Iloilo"
"1"," Naniniwala si “Harassed or Not” Sen. Ping Lacson na dapat sagutin ni Sen. De Lima ang lahat ng alegasyon laban sa kanya"
"0"," 'Mga kwento, hindi mga isyu, humimok ng mga kampanya'"
"1"," Kapag Ang Isang Pangulo ay Maling Binabaybay ang Isang Salita"
"1"," On Mar Roxas Comic: Don't Hate The Artist; Kapootan Ang Employer"
"0"," Duterte sa mga terorista: Sumuko or else . . ."
"0"," Ang batas ng 'dirty money' ay maaaring malapit nang masakop ang mga casino"
"1"," Ipinahayag ni Pope Francis ang Pangalawang Buhay na Santo"
"0"," 2 'IS sympathizers' nahulog"
"0"," Leni OK ang team-up ni Mar"
"0"," DENR prober ng alitan sa forest land, patay nang barilin"
"0"," Nagdugo ang mga mamamahayag para sa mga sundalo sa Marawi"
"0"," DAR: Maaaring sakupin ng mga magsasaka ang mga bukirin sa ilalim ng protesta"
"0"," Hindi sinasabi ng mga doc sa medikal na marijuana"
"0"," Niyanig ng 4.5-magnitude na lindol ang Masbate"
"1"," Tumungo si Bernie Sanders sa Vatican Para Humingi ng Pagpapala ng Papa"
"1"," Ang sinasabing PR Man of Mar Roxas ay kinukutya ang mga pamilya ng napatay na SAF44: ""Gumawa sila ng hindi kinakailangang nakakainis na ingay"""
"0"," Ang mambabatas ay nagtaas ng alarma sa 'kultura ng kamatayan'"
"0"," Arestado ang apat na pulis ng Makati dahil sa kidnapping"
"0"," Pinuri ng mga senador ang matagumpay na Asean Summit"
"1"," MALINIS NA ANG PAPEL NA MAGAZINE: NA-PHOTOSHOPPED ANG PUTOT NI KIM KARDASHIAN"
"1"," ANG APPROVAL RATING NI PHILIPPINE PRESIDENT AQUINO NGAYON SA RECORD-BREAKING 99 PERCENT"
"0"," Maaasahan ng publiko ang isang masipag na Kamara sa pamumuno ni Speaker Arroyo"
"1"," Gabay ng tulala sa media blitz laban kay Pangulong Rodrigo Duterte ng Pilipinas"
"1"," WATCH: Humingi ng tawad si Mystica kay Duterte at sa mga tagasuporta"
"1"," NAGTATAKA SI BERNIE SANDERS SA 'SATURDAY NIGHT LIVE'"
